index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
145,333.04151964601954,0.0,0.0
146,333.0415196460249,0.0,0.0
147,2963.4632178918987,0.0,1111.392810548003
148,333.3659966523274,333.3659966523274,0.0
149,333.36599665237964,0.0,0.0
150,847.646139910115,0.0,0.0
151,628.2358062592358,482.70963373423393,145.42406478796985
152,333.6921248662601,0.0,0.0
153,334.01991104925486,0.0,106.18178544844703
154,14165.469723985656,366.75011158900037,0.31602378093006867
155,334.01991104925906,277.00896060046955,57.12047423963347
156,334.01991104922945,0.0,0.0
157,5181.600070073663,4713.353110096438,0.0
158,334.34936201228635,334.34936201228635,0.0
159,3929.391507925377,707.6308330388016,0.0
160,629.4757061033569,0.0,0.0
161,16767.883893997812,0.0,0.0
162,554.8083102381245,0.0,0.0
163,334.3493620122635,0.0,0.0
164,555.3577641882355,0.0,0.0
165,4671.251123857408,1445.334532814757,2026.255210372413
166,334.6804846163945,0.0,0.0
167,850.7776573065856,0.0,0.0
168,1584.5049904901941,0.0,0.0
169,555.6339990768562,0.0,0.0
170,555.3577641882592,0.0,0.0
171,1577.0632230014544,0.0,945.0225649199754
172,851.3489278489225,851.3489278489225,0.0
173,1291.594420562413,4.00664233034621,0.0
174,630.7282145449515,0.0,0.0
175,555.9100034729212,0.0,0.0
176,335.0132857728447,0.0,0.0
177,1072.5488268576032,1072.5488268576032,0.0
178,3343.0221357370037,0.0,0.0
179,335.68395164264683,0.0,0.0
180,1216.9609040603584,0.0,0.0
181,335.6839516426464,0.0,0.0
182,557.3033335077049,0.0,0.0
183,557.5835492870393,0.0,0.0
184,557.583549287042,524.0748093495182,0.0
185,557.8654149707794,0.0,0.0
186,336.02183043401175,233.64432472703896,102.36094693680782
187,1807.05066573956,0.0,0.0
188,336.0218304340142,336.0218304340142,0.0
189,1736.3890333792401,1736.3890333792401,0.0
190,558.1470462895115,558.1470462895115,0.0
191,1879.3886435567997,1879.3886435567997,0.0
192,997.4121204571798,997.4121204571798,0.0
193,2487.931609833629,0.0,0.0
194,779.9326766442647,779.9326766442647,0.0
195,1516.8615933852066,0.0,0.0
196,558.4303344431287,0.0,0.0
197,336.36141593479,0.0,100.33396074749018
198,336.3614159347358,0.0,0.0
199,7314.178319627159,3045.1492868639757,0.0
200,558.7133872457289,458.26057217604284,0.0
201,558.7133872457297,0.0,0.0
202,778.5985380010577,0.0,0.0
203,336.70271531409264,0.0,0.0
204,558.7133872457033,0.0,0.0
205,559.2825841395365,558.7248072836612,0.0
206,559.5687352639824,0.0,0.0
207,9304.788751692973,4086.267302189914,0.0
208,779.6212690030942,779.6212690030942,0.0
209,3758.159199942265,0.0,0.0
210,337.04573579392286,0.0,0.0
211,559.8546490432726,0.0,0.0
212,7970.160500105158,0.0,0.0
213,337.39048464957267,204.59028495535188,0.0
214,1747.2552831962241,0.0,0.0
215,2192.1060481648788,142.14689085393508,0.0
216,337.73696920980467,0.0,0.0
217,560.4295941182311,0.0,0.0
218,337.7369692098605,0.0,0.0
219,2333.187265115367,0.0,0.0
220,781.7999951841949,0.0,0.0
221,781.7999951841965,781.7999951841965,0.0
222,338.085196857623,0.0,0.0
223,1005.1848440095594,138.33771527902366,0.0
224,1673.032783233136,21.102215192395658,0.0
225,782.8434628124852,745.2467538345587,0.0
226,1681.9234590486813,0.0,0.0
227,338.43517503035395,0.0,0.0
228,1007.8941715670253,0.0,0.0
229,4846.427331565797,0.0,0.0
230,338.78691122053164,338.78691122053164,0.0
231,861.465161546094,0.0,0.0
232,1006.8098933536596,194.42301359435012,0.0
233,338.78691122050253,338.78691122050253,0.0
234,2119.19867218604,44.019008751692525,0.0
235,786.3764320449582,786.3764320449582,0.0
236,2117.1812648570244,663.0308453377628,0.0
237,784.4789407220854,0.0,0.0
238,339.14041297583736,226.5365148108953,0.0
239,339.1404129757842,326.44262531305856,0.0
240,3099.2967346446044,167.21023463915066,0.583999356824962
241,339.49568789992463,0.0,0.0
242,7273.672701746924,881.0095418115175,0.0
243,3916.166501401509,3625.406031878316,0.0
244,1088.033210355747,72.72138267689567,0.0
245,1744.610447940765,0.0,0.0
246,340.2115879509668,0.0,0.0
247,564.835235938353,0.0,0.0
248,340.211587950992,340.211587950992,0.0
249,786.963029026575,786.963029026575,0.0
250,340.2115879509932,296.96972260442544,0.0
251,340.2115879510232,0.0,0.0
252,340.2115879509975,340.2115879509975,0.0
253,1313.745480143123,0.0,0.0
254,32330.9605305918,27086.92369481664,95.7116345986921
255,565.1343301788822,565.1343301788822,0.0
256,565.4351685221111,565.4351685221111,0.0
257,340.57222856853224,340.57222856853224,0.0
258,7557.124008575085,2037.831652297809,0.22824446625713543
259,2054.754444875266,0.0,0.0
260,340.93467333699664,0.0,0.0
261,340.9346733370025,0.0,0.0
262,565.7357590984964,0.0,0.0
263,340.93467333700335,340.93467333700335,0.0
264,2209.226755720349,2209.226755720349,0.0
265,17011.013774783016,15625.812721942864,0.27243128064165045
266,566.3401948585845,0.0,0.0
267,3640.296370294053,0.0,0.0
268,341.29893014599867,0.0,0.0
269,1752.1029945779794,0.0,0.0
270,1159.9835340643026,1031.1800468774131,0.0
271,341.6650069441122,0.0,0.0
272,341.66500694411064,341.66500694411064,0.0
273,643.2765806974254,498.80369381656334,0.2856931684885135
274,341.66500694410837,0.0,0.0
275,566.9476506487174,566.9476506487174,0.0
276,567.5581397560505,0.0,0.0
277,1095.0210717208704,0.0,0.0
278,342.03291173860873,342.03291173860873,0.0
279,567.5581397560521,0.0,0.0
280,342.0329117386092,104.80788672548937,0.0
281,342.03291173863886,0.0,0.0
282,946.2360764369653,0.03691322298756775,0.0
