iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
CAN,CAN0030,Canada,1.0,,2000.0,1.0,SOCIETE INT. METALLIQUE,"BECANCOUR, QC",Under Construction,46.359215,-72.412211,PlantFacts,Exact,,Société Internationale Métallique,2.0,2021.0,https://www.imetallics.ca/location/,2020-05-13,,Société Internationale Métallique,,,,,
